40	10.000	-0.000	
40	20.000	-0.000	
40	30.000	-0.000	
40	40.000	-0.000	
40	50.000	-0.000	
40	60.000	-0.000	
40	70.000	-0.000	
40	80.000	-0.000	
40	90.000	-0.000	
40	100.000	-0.000	
40	110.000	-0.000	
40	120.000	-0.000	
40	130.000	-0.000	
40	140.000	-0.000	
40	150.000	-0.000	
40	160.000	-0.000	
40	170.000	-0.000	
40	180.000	-0.000	
40	190.000	-0.000	
40	200.000	-0.000	
40	210.000	-0.000	
40	220.000	-0.000	
40	230.000	-0.000	
40	240.000	-0.000	
40	250.000	-0.000	
40	260.000	-0.000	
40	270.000	-0.000	
40	280.000	-0.000	
40	290.000	-0.000	
40	300.000	-0.000	
40	310.000	-0.000	
40	320.000	-0.000	
40	330.000	-0.000	
40	340.000	-0.000	
40	350.000	-0.000	
40	360.000	-0.000	
40	370.000	-0.000	
40	380.000	-0.000	
40	390.000	-0.000	
40	400.000	-0.000	
40	410.000	-0.000	
40	420.000	-0.000	
40	430.000	-0.000	
40	440.000	-0.000	
40	450.000	-0.000	
40	460.000	-0.000	
40	470.000	-0.000	
40	480.000	-0.000	
40	490.000	-0.000	
40	500.000	-0.000	
40	510.000	-0.000	
40	520.000	-0.000	
40	530.000	-0.000	
40	540.000	-0.000	
40	550.000	-0.000	
40	560.000	-0.000	
40	570.000	-0.000	
40	580.000	-0.000	
40	590.000	-0.000	
40	600.000	-0.000	
40	610.000	-0.000	
40	620.000	-0.000	
40	630.000	-0.000	
40	640.000	-0.000	
40	650.000	-0.000	
40	660.000	-0.000	
40	670.000	-0.000	
40	680.000	-0.000	
40	690.000	-0.000	
40	700.000	-0.000	
40	710.000	-0.000	
40	720.000	-0.000	
40	730.000	-0.000	
40	740.000	-0.000	
40	750.000	-0.000	
40	760.000	-0.000	
40	770.000	-0.000	
40	780.000	-0.000	
40	790.000	-0.000	
40	800.000	-0.000	
40	810.000	-0.000	
40	820.000	-0.000	
40	830.000	-0.000	
40	840.000	-0.000	
40	850.000	-0.000	
40	860.000	-0.000	
40	870.000	-0.000	
40	880.000	-0.000	
40	890.000	-0.000	
40	900.000	-0.000	
40	910.000	-0.000	
40	920.000	-0.000	
40	930.000	-0.000	
40	940.000	-0.000	
40	950.000	-0.000	
40	960.000	-0.000	
40	970.000	-0.000	
40	980.000	-0.000	
40	990.000	-0.000	
40	1000.000	-0.000	
40	1010.000	-0.000	
40	1020.000	-0.000	
40	1030.000	-0.000	
40	1040.000	-0.000	
40	1050.000	-0.000	
40	1060.000	-0.000	
40	1070.000	-0.000	
40	1080.000	-0.000	
40	1090.000	-0.000	
40	1100.000	-0.000	
40	1110.000	-0.000	
40	1120.000	-0.000	
40	1130.000	-0.000	
40	1140.000	-0.000	
40	1150.000	-0.000	
40	1160.000	-0.000	
40	1170.000	-0.000	
40	1180.000	-0.000	
40	1190.000	-0.000	
40	1200.000	-0.000	
40	1210.000	-0.000	
40	1220.000	-0.000	
40	1230.000	-0.000	
40	1240.000	-0.000	
40	1250.000	-0.000	
40	1260.000	-0.000	
40	1270.000	-0.000	
40	1280.000	-0.000	
40	1290.000	-0.000	
40	1300.000	-0.000	
40	1310.000	-0.000	
40	1320.000	-0.000	
40	1330.000	-0.000	
40	1340.000	-0.000	
40	1350.000	-0.000	
40	1360.000	-0.000	
40	1370.000	-0.000	
40	1380.000	-0.000	
40	1390.000	-0.000	
40	1400.000	-0.000	
40	1410.000	-0.000	
40	1420.000	-0.000	
40	1430.000	-0.000	
40	1440.000	-0.000	
40	1450.000	-0.000	
40	1460.000	-0.000	
40	1470.000	-0.000	
40	1480.000	-0.000	
40	1490.000	-0.000	
40	1500.000	-0.000	
40	1510.000	-0.000	
40	1520.000	-0.000	
40	1530.000	-0.000	
40	1540.000	-0.000	
40	1550.000	-0.000	
40	1560.000	-0.000	
40	1570.000	-0.000	
40	1580.000	-0.000	
40	1590.000	-0.000	
40	1600.000	-0.000	
40	1610.000	-0.000	
40	1620.000	-0.000	
40	1630.000	-0.000	
40	1640.000	-0.000	
40	1650.000	-0.000	
40	1660.000	-0.000	
40	1670.000	-0.000	
40	1680.000	-0.000	
40	1690.000	-0.000	
40	1700.000	-0.000	
